indications
รักษาและป้องกัน ปวดศีรษะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ติดเชื้อแบคทีเรีย
รักษาและป้องกัน ฟันผุ
บรรเทาอาการของ การติดเชื้อในระบบทางเดินปัสสาวะ
ใช้ในการบำบัด ปวดข้อ
ใช้เมื่อมีอาการ ไอ
บรรเทาอาการของ ปวดข้อ
สำหรับผู้ป่วยที่มีอาการ โรคกระเพาะ
ใช้ในการบำบัด คลื่นไส้อาเจียน
รักษาอาการ ท้องเสีย
ใช้ในการบำบัด โรคหืด
ใช้เมื่อมีอาการ ความดันโลหิตสูง
ช่วยลดความเสี่ยงของ ปวดศีรษะ
บรรเทาอาการของ ตาแดง
สำหรับผู้ป่วยที่มีอาการ ปวดศีรษะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ปวดศีรษะ
ใช้สำหรับรักษา ไขมันในเลือดสูง
ใช้เมื่อมีอาการ ท้องเสีย
ใช้ในการบำบัด ไข้เลือดออก
บรรเทาอาการของ การอักเสบ
ป้องกันการเกิด ติดเชื้อทางเดินหายใจ
ป้องกันการเกิด ไอ
ใช้เมื่อมีอาการ ท้องเสีย
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง โรคผิวหนัง
ใช้เมื่อมีอาการ ติดเชื้อทางเดินหายใจ
ใช้เมื่อมีอาการ ไอ
ใช้สำหรับรักษา เบาหวาน
ใช้สำหรับรักษา เจ็บคอ
ป้องกันการเกิด ไข้หวัด
ช่วยลดความเสี่ยงของ เจ็บคอ
รักษาและป้องกัน ท้องผูก
บรรเทาอาการของ อาการแพ้
บรรเทาอาการของ โรคหืด
ช่วยลดความเสี่ยงของ โรคหืด
ใช้ในการบำบัด ติดเชื้อแบคทีเรีย
รักษาและป้องกัน ไอ
ใช้ในการบำบัด ติดเชื้อทางเดินหายใจ
รักษาอาการ โรคหืด
บรรเทาอาการของ ท้องเสีย
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง อาการเวียนศีรษะ
ใช้เมื่อมีอาการ โรคหืด
สำหรับผู้ป่วยที่มีอาการ ติดเชื้อทางเดินหายใจ
สำหรับผู้ป่วยที่มีอาการ สิว
รักษาอาการ ภูมิแพ้
รักษาและป้องกัน ภูมิแพ้
ใช้ในการบำบัด ติดเชื้อแบคทีเรีย
ใช้ในการบำบัด ฟันผุ
ป้องกันการเกิด เหงือกอักเสบ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ภูมิแพ้
ใช้สำหรับรักษา โรคหืด
บรรเทาอาการของ เหงือกอักเสบ
รักษาอาการ โรคกระเพาะ
รักษาอาการ อาการแพ้
ป้องกันการเกิด ปวดศีรษะ
ใช้เมื่อมีอาการ ปวดข้อ
ป้องกันการเกิด อาการเวียนศีรษะ
รักษาและป้องกัน การติดเชื้อในระบบทางเดินปัสสาวะ
บรรเทาอาการของ เบาหวาน
สำหรับผู้ป่วยที่มีอาการ เหงือกอักเสบ
ใช้สำหรับรักษา ไข้หวัด
รักษาอาการ ปวดศีรษะ
บรรเทาอาการของ แผลเรื้อรัง
ใช้เมื่อมีอาการ ความดันโลหิตสูง
ป้องกันการเกิด เหงือกอักเสบ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ความดันโลหิตสูง
รักษาและป้องกัน เบาหวาน
รักษาอาการ ท้องผูก
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ติดเชื้อทางเดินหายใจ
ใช้ในการบำบัด ปวดศีรษะ
ใช้สำหรับรักษา ปวดข้อ
รักษาอาการ ไขมันในเลือดสูง
บรรเทาอาการของ เบาหวาน
ใช้เมื่อมีอาการ ท้องเสีย
ใช้สำหรับรักษา เบาหวาน
ใช้เมื่อมีอาการ เบื่ออาหาร
ใช้เมื่อมีอาการ คลื่นไส้อาเจียน
ใช้ในการบำบัด ความดันโลหิตสูง
สำหรับผู้ป่วยที่มีอาการ การติดเชื้อในระบบทางเดินปัสสาวะ
รักษาและป้องกัน ท้องเสีย
รักษาและป้องกัน การติดเชื้อในระบบทางเดินปัสสาวะ
ช่วยลดความเสี่ยงของ แผลเรื้อรัง
สำหรับผู้ป่วยที่มีอาการ คลื่นไส้อาเจียน
สำหรับผู้ป่วยที่มีอาการ เหงือกอักเสบ
รักษาอาการ อาการแพ้
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ท้องเสีย
ช่วยลดความเสี่ยงของ การอักเสบ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไข้เลือดออก
สำหรับผู้ป่วยที่มีอาการ โรคกระเพาะ
ป้องกันการเกิด ไข้เลือดออก
ป้องกันการเกิด ปวดศีรษะ
บรรเทาอาการของ การอักเสบ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง เหงือกอักเสบ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ฟันผุ
สำหรับผู้ป่วยที่มีอาการ ปวดข้อ
รักษาและป้องกัน อาการเวียนศีรษะ
ใช้ในการบำบัด สิว
บรรเทาอาการของ สิว
ป้องกันการเกิด คลื่นไส้อาเจียน
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง สิว
สำหรับผู้ป่วยที่มีอาการ ปวดศีรษะ
รักษาและป้องกัน แผลเรื้อรัง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ปวดข้อ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ความดันโลหิตสูง
ใช้สำหรับรักษา ท้องผูก
รักษาและป้องกัน ท้องเสีย
ใช้ในการบำบัด โรคผิวหนัง
บรรเทาอาการของ การอักเสบ
ใช้ในการบำบัด ไอ
สำหรับผู้ป่วยที่มีอาการ เจ็บคอ
ใช้ในการบำบัด โรคหืด
บรรเทาอาการของ ภูมิแพ้
ป้องกันการเกิด ฟันผุ
รักษาอาการ การอักเสบ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ตาแดง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไขมันในเลือดสูง
ป้องกันการเกิด เบื่ออาหาร
ใช้สำหรับรักษา ปวดข้อ
ป้องกันการเกิด เหงือกอักเสบ
ใช้เมื่อมีอาการ แผลในกระเพาะอาหาร
ใช้สำหรับรักษา การติดเชื้อในระบบทางเดินปัสสาวะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง โรคหืด
ใช้สำหรับรักษา แผลเรื้อรัง
บรรเทาอาการของ อาการแพ้
ช่วยลดความเสี่ยงของ เบาหวาน
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ติดเชื้อทางเดินหายใจ
ใช้สำหรับรักษา ไข้เลือดออก
ป้องกันการเกิด โรคผิวหนัง
สำหรับผู้ป่วยที่มีอาการ ความดันโลหิตสูง
ใช้เมื่อมีอาการ แผลเรื้อรัง
รักษาอาการ แผลในกระเพาะอาหาร
ใช้สำหรับรักษา ไขมันในเลือดสูง
รักษาอาการ ท้องเสีย
รักษาอาการ การติดเชื้อในระบบทางเดินปัสสาวะ
บรรเทาอาการของ ท้องเสีย
ใช้สำหรับรักษา ไอ
บรรเทาอาการของ การติดเชื้อในระบบทางเดินปัสสาวะ
ใช้เมื่อมีอาการ ไข้เลือดออก
รักษาอาการ ตาแดง
รักษาอาการ คลื่นไส้อาเจียน
ใช้สำหรับรักษา แผลเรื้อรัง
รักษาอาการ ความดันโลหิตสูง
ใช้สำหรับรักษา ติดเชื้อแบคทีเรีย
รักษาอาการ ไข้เลือดออก
สำหรับผู้ป่วยที่มีอาการ ปวดข้อ
สำหรับผู้ป่วยที่มีอาการ เหงือกอักเสบ
ใช้เมื่อมีอาการ ความดันโลหิตสูง
ใช้ในการบำบัด โรคกระเพาะ
สำหรับผู้ป่วยที่มีอาการ เหงือกอักเสบ
ใช้เมื่อมีอาการ คลื่นไส้อาเจียน
ใช้เมื่อมีอาการ ปวดศีรษะ
สำหรับผู้ป่วยที่มีอาการ ไอ
สำหรับผู้ป่วยที่มีอาการ เจ็บคอ
ป้องกันการเกิด เบาหวาน
ใช้สำหรับรักษา ปวดศีรษะ
สำหรับผู้ป่วยที่มีอาการ โรคกระเพาะ
ป้องกันการเกิด เหงือกอักเสบ
สำหรับผู้ป่วยที่มีอาการ เหงือกอักเสบ
สำหรับผู้ป่วยที่มีอาการ คลื่นไส้อาเจียน
ใช้ในการบำบัด เจ็บคอ
ช่วยลดความเสี่ยงของ ไข้เลือดออก
ป้องกันการเกิด ฟันผุ
บรรเทาอาการของ ไขมันในเลือดสูง
ช่วยลดความเสี่ยงของ ตาแดง
ใช้สำหรับรักษา ภูมิแพ้
รักษาอาการ โรคกระเพาะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ปวดศีรษะ
รักษาอาการ สิว
รักษาและป้องกัน แผลในกระเพาะอาหาร
สำหรับผู้ป่วยที่มีอาการ เหงือกอักเสบ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง การอักเสบ
ป้องกันการเกิด สิว
ใช้ในการบำบัด ภูมิแพ้
สำหรับผู้ป่วยที่มีอาการ แผลในกระเพาะอาหาร
สำหรับผู้ป่วยที่มีอาการ แผลเรื้อรัง
ใช้เมื่อมีอาการ ไขมันในเลือดสูง
สำหรับผู้ป่วยที่มีอาการ โรคกระเพาะ
รักษาอาการ ท้องเสีย
ใช้สำหรับรักษา ไข้เลือดออก
สำหรับผู้ป่วยที่มีอาการ แผลในกระเพาะอาหาร
ใช้ในการบำบัด ท้องผูก
ใช้เมื่อมีอาการ อาการเวียนศีรษะ
ใช้ในการบำบัด การติดเชื้อในระบบทางเดินปัสสาวะ
ป้องกันการเกิด ฟันผุ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ตาแดง
ใช้สำหรับรักษา ไอ
สำหรับผู้ป่วยที่มีอาการ คลื่นไส้อาเจียน
รักษาและป้องกัน คลื่นไส้อาเจียน
สำหรับผู้ป่วยที่มีอาการ ภูมิแพ้
ใช้สำหรับรักษา การอักเสบ
ใช้เมื่อมีอาการ ไอ
รักษาอาการ ติดเชื้อแบคทีเรีย
ป้องกันการเกิด ตาแดง
ป้องกันการเกิด ไขมันในเลือดสูง
ใช้เมื่อมีอาการ เบื่ออาหาร
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไอ
ใช้เมื่อมีอาการ แผลในกระเพาะอาหาร
ใช้สำหรับรักษา ปวดข้อ
บรรเทาอาการของ การอักเสบ
ป้องกันการเกิด แผลเรื้อรัง
รักษาและป้องกัน เบื่ออาหาร
สำหรับผู้ป่วยที่มีอาการ ติดเชื้อแบคทีเรีย
ใช้สำหรับรักษา ไขมันในเลือดสูง
ช่วยลดความเสี่ยงของ ท้องเสีย
ช่วยลดความเสี่ยงของ ไอ
ใช้สำหรับรักษา ปวดศีรษะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง โรคกระเพาะ
ป้องกันการเกิด คลื่นไส้อาเจียน
รักษาอาการ ความดันโลหิตสูง
สำหรับผู้ป่วยที่มีอาการ คลื่นไส้อาเจียน
ใช้สำหรับรักษา ไขมันในเลือดสูง
ป้องกันการเกิด เหงือกอักเสบ
บรรเทาอาการของ ปวดข้อ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง การติดเชื้อในระบบทางเดินปัสสาวะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ปวดข้อ
รักษาและป้องกัน ภูมิแพ้
บรรเทาอาการของ ติดเชื้อทางเดินหายใจ
ช่วยลดความเสี่ยงของ แผลเรื้อรัง
รักษาอาการ เบาหวาน
รักษาอาการ คลื่นไส้อาเจียน
รักษาและป้องกัน อาการเวียนศีรษะ
ช่วยลดความเสี่ยงของ โรคกระเพาะ
สำหรับผู้ป่วยที่มีอาการ โรคกระเพาะ
ใช้ในการบำบัด การอักเสบ
ใช้เมื่อมีอาการ สิว
รักษาและป้องกัน ติดเชื้อแบคทีเรีย
ใช้ในการบำบัด ติดเชื้อแบคทีเรีย
ใช้สำหรับรักษา เบาหวาน
ป้องกันการเกิด แผลเรื้อรัง
ใช้ในการบำบัด ไข้เลือดออก
ช่วยลดความเสี่ยงของ ตาแดง
ป้องกันการเกิด ปวดศีรษะ
บรรเทาอาการของ โรคผิวหนัง
รักษาและป้องกัน แผลเรื้อรัง
รักษาอาการ ภูมิแพ้
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง โรคผิวหนัง
บรรเทาอาการของ แผลในกระเพาะอาหาร
ใช้สำหรับรักษา ฟันผุ
ใช้สำหรับรักษา ไมเกรน
สำหรับผู้ป่วยที่มีอาการ ติดเชื้อแบคทีเรีย
รักษาอาการ เบาหวาน
สำหรับผู้ป่วยที่มีอาการ ปวดศีรษะ
ใช้สำหรับรักษา ไข้เลือดออก
ใช้สำหรับรักษา ท้องผูก
รักษาและป้องกัน ท้องเสีย
บรรเทาอาการของ เจ็บคอ
ใช้สำหรับรักษา โรคผิวหนัง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง เบาหวาน
บรรเทาอาการของ ติดเชื้อทางเดินหายใจ
ใช้สำหรับรักษา ท้องผูก
สำหรับผู้ป่วยที่มีอาการ แผลในกระเพาะอาหาร
รักษาและป้องกัน การติดเชื้อในระบบทางเดินปัสสาวะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง อาการเวียนศีรษะ
บรรเทาอาการของ แผลในกระเพาะอาหาร
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง แผลในกระเพาะอาหาร
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง แผลเรื้อรัง
ใช้เมื่อมีอาการ โรคกระเพาะ
ใช้เมื่อมีอาการ ท้องเสีย
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง โรคกระเพาะ
ใช้สำหรับรักษา ไอ
ใช้สำหรับรักษา ไข้เลือดออก
รักษาและป้องกัน ติดเชื้อแบคทีเรีย
ช่วยลดความเสี่ยงของ โรคกระเพาะ
ใช้สำหรับรักษา โรคกระเพาะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง เบื่ออาหาร
ใช้สำหรับรักษา คลื่นไส้อาเจียน
บรรเทาอาการของ ไข้เลือดออก
ป้องกันการเกิด เบื่ออาหาร
รักษาอาการ ไอ
ใช้เมื่อมีอาการ เบาหวาน
บรรเทาอาการของ คลื่นไส้อาเจียน
ใช้เมื่อมีอาการ เหงือกอักเสบ
รักษาอาการ โรคกระเพาะ
ป้องกันการเกิด ท้องเสีย
รักษาอาการ แผลเรื้อรัง
ป้องกันการเกิด ไอ
ใช้ในการบำบัด โรคหืด
สำหรับผู้ป่วยที่มีอาการ ไข้เลือดออก
ใช้เมื่อมีอาการ ไข้เลือดออก
ใช้สำหรับรักษา ไอ
ช่วยลดความเสี่ยงของ ติดเชื้อแบคทีเรีย
ใช้เมื่อมีอาการ อาการแพ้
ป้องกันการเกิด โรคกระเพาะ
สำหรับผู้ป่วยที่มีอาการ ฟันผุ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ปวดศีรษะ
รักษาและป้องกัน ตาแดง
ใช้ในการบำบัด ไข้เลือดออก
สำหรับผู้ป่วยที่มีอาการ ภูมิแพ้
สำหรับผู้ป่วยที่มีอาการ ไมเกรน
ช่วยลดความเสี่ยงของ ฟันผุ
ใช้ในการบำบัด ความดันโลหิตสูง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง เบาหวาน
ใช้เมื่อมีอาการ แผลเรื้อรัง
รักษาอาการ โรคหืด
ใช้เมื่อมีอาการ การอักเสบ
บรรเทาอาการของ การติดเชื้อในระบบทางเดินปัสสาวะ
สำหรับผู้ป่วยที่มีอาการ ติดเชื้อแบคทีเรีย
สำหรับผู้ป่วยที่มีอาการ แผลในกระเพาะอาหาร
ใช้เมื่อมีอาการ ท้องเสีย
บรรเทาอาการของ การอักเสบ
ช่วยลดความเสี่ยงของ โรคหืด
รักษาอาการ ติดเชื้อแบคทีเรีย
ใช้เมื่อมีอาการ ท้องเสีย
ป้องกันการเกิด ติดเชื้อทางเดินหายใจ
ช่วยลดความเสี่ยงของ อาการเวียนศีรษะ
ใช้ในการบำบัด เจ็บคอ
ใช้ในการบำบัด ฟันผุ
ใช้สำหรับรักษา เบื่ออาหาร
ป้องกันการเกิด ติดเชื้อทางเดินหายใจ
ช่วยลดความเสี่ยงของ แผลเรื้อรัง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไขมันในเลือดสูง
ใช้ในการบำบัด ท้องผูก
บรรเทาอาการของ เบื่ออาหาร
ช่วยลดความเสี่ยงของ ฟันผุ
ใช้ในการบำบัด เหงือกอักเสบ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ปวดศีรษะ
ใช้สำหรับรักษา โรคหืด
ป้องกันการเกิด ฟันผุ
ช่วยลดความเสี่ยงของ ปวดศีรษะ
ใช้สำหรับรักษา โรคผิวหนัง
รักษาและป้องกัน โรคกระเพาะ
ช่วยลดความเสี่ยงของ ไข้หวัด
ป้องกันการเกิด ฟันผุ
รักษาและป้องกัน อาการแพ้
บรรเทาอาการของ สิว
รักษาและป้องกัน อาการเวียนศีรษะ
ป้องกันการเกิด การติดเชื้อในระบบทางเดินปัสสาวะ
บรรเทาอาการของ ติดเชื้อทางเดินหายใจ
ใช้เมื่อมีอาการ เจ็บคอ
สำหรับผู้ป่วยที่มีอาการ การติดเชื้อในระบบทางเดินปัสสาวะ
บรรเทาอาการของ อาการเวียนศีรษะ
ใช้สำหรับรักษา ปวดศีรษะ
รักษาอาการ ไข้เลือดออก
ใช้เมื่อมีอาการ ปวดศีรษะ
สำหรับผู้ป่วยที่มีอาการ แผลเรื้อรัง
บรรเทาอาการของ เจ็บคอ
ใช้สำหรับรักษา อาการเวียนศีรษะ
รักษาและป้องกัน เหงือกอักเสบ
ใช้สำหรับรักษา เจ็บคอ
ใช้เมื่อมีอาการ ปวดข้อ
บรรเทาอาการของ ติดเชื้อแบคทีเรีย
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง แผลเรื้อรัง
ช่วยลดความเสี่ยงของ อาการเวียนศีรษะ
รักษาอาการ คลื่นไส้อาเจียน
ใช้ในการบำบัด โรคกระเพาะ
ใช้สำหรับรักษา เหงือกอักเสบ
บรรเทาอาการของ แผลในกระเพาะอาหาร
ป้องกันการเกิด เบื่ออาหาร
รักษาและป้องกัน โรคผิวหนัง
ใช้ในการบำบัด โรคกระเพาะ
บรรเทาอาการของ ปวดข้อ
ใช้สำหรับรักษา เหงือกอักเสบ
รักษาอาการ แผลเรื้อรัง
ช่วยลดความเสี่ยงของ โรคหืด
รักษาและป้องกัน แผลเรื้อรัง
สำหรับผู้ป่วยที่มีอาการ เหงือกอักเสบ
ใช้สำหรับรักษา ความดันโลหิตสูง
รักษาอาการ ไขมันในเลือดสูง
รักษาและป้องกัน ความดันโลหิตสูง
สำหรับผู้ป่วยที่มีอาการ ไข้หวัด
รักษาและป้องกัน โรคหืด
รักษาและป้องกัน โรคหืด
ใช้สำหรับรักษา อาการเวียนศีรษะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง โรคหืด
รักษาและป้องกัน โรคหืด
ช่วยลดความเสี่ยงของ ตาแดง
ป้องกันการเกิด ไข้เลือดออก
สำหรับผู้ป่วยที่มีอาการ เจ็บคอ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง สิว
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง การติดเชื้อในระบบทางเดินปัสสาวะ
บรรเทาอาการของ คลื่นไส้อาเจียน
ป้องกันการเกิด โรคผิวหนัง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ภูมิแพ้
ป้องกันการเกิด ไขมันในเลือดสูง
รักษาและป้องกัน แผลเรื้อรัง
ใช้เมื่อมีอาการ อาการเวียนศีรษะ
ใช้ในการบำบัด โรคผิวหนัง
ช่วยลดความเสี่ยงของ เหงือกอักเสบ
ใช้สำหรับรักษา การติดเชื้อในระบบทางเดินปัสสาวะ
รักษาอาการ โรคกระเพาะ
สำหรับผู้ป่วยที่มีอาการ การติดเชื้อในระบบทางเดินปัสสาวะ
ช่วยลดความเสี่ยงของ โรคกระเพาะ
ใช้เมื่อมีอาการ ภูมิแพ้
ช่วยลดความเสี่ยงของ ฟันผุ
ใช้เมื่อมีอาการ ฟันผุ
ใช้เมื่อมีอาการ การอักเสบ
ช่วยลดความเสี่ยงของ ภูมิแพ้
รักษาและป้องกัน ไข้หวัด
สำหรับผู้ป่วยที่มีอาการ ติดเชื้อทางเดินหายใจ
บรรเทาอาการของ โรคกระเพาะ
บรรเทาอาการของ ท้องผูก
ใช้ในการบำบัด โรคผิวหนัง
รักษาและป้องกัน การอักเสบ
รักษาอาการ ติดเชื้อแบคทีเรีย
รักษาและป้องกัน ไข้เลือดออก
ใช้ในการบำบัด อาการแพ้
ใช้เมื่อมีอาการ ติดเชื้อแบคทีเรีย
ป้องกันการเกิด อาการเวียนศีรษะ
รักษาอาการ ไอ
บรรเทาอาการของ อาการเวียนศีรษะ
ใช้สำหรับรักษา โรคหืด
รักษาและป้องกัน แผลเรื้อรัง
ป้องกันการเกิด ไขมันในเลือดสูง
ใช้ในการบำบัด อาการแพ้
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง การอักเสบ
ใช้ในการบำบัด ฟันผุ
ใช้สำหรับรักษา ท้องเสีย
บรรเทาอาการของ ฟันผุ
ช่วยลดความเสี่ยงของ เบาหวาน
ใช้เมื่อมีอาการ ไอ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง อาการเวียนศีรษะ
บรรเทาอาการของ ตาแดง
ช่วยลดความเสี่ยงของ ไข้หวัด
บรรเทาอาการของ ไข้เลือดออก
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง สิว
ใช้สำหรับรักษา โรคกระเพาะ
บรรเทาอาการของ ไขมันในเลือดสูง
ช่วยลดความเสี่ยงของ ไมเกรน
รักษาและป้องกัน อาการเวียนศีรษะ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ความดันโลหิตสูง
ใช้ในการบำบัด ภูมิแพ้
รักษาและป้องกัน เจ็บคอ
ช่วยลดความเสี่ยงของ เจ็บคอ
ช่วยลดความเสี่ยงของ คลื่นไส้อาเจียน
สำหรับผู้ป่วยที่มีอาการ การติดเชื้อในระบบทางเดินปัสสาวะ
รักษาและป้องกัน แผลเรื้อรัง
ใช้สำหรับรักษา อาการแพ้
บรรเทาอาการของ คลื่นไส้อาเจียน
ป้องกันการเกิด แผลเรื้อรัง
รักษาและป้องกัน ภูมิแพ้
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ปวดข้อ
ป้องกันการเกิด ไข้เลือดออก
ใช้ในการบำบัด เบาหวาน
ใช้สำหรับรักษา ไขมันในเลือดสูง
ใช้เมื่อมีอาการ ตาแดง
สำหรับผู้ป่วยที่มีอาการ แผลเรื้อรัง
รักษาและป้องกัน ติดเชื้อแบคทีเรีย
บรรเทาอาการของ ท้องเสีย
สำหรับผู้ป่วยที่มีอาการ คลื่นไส้อาเจียน
บรรเทาอาการของ โรคผิวหนัง
สำหรับผู้ป่วยที่มีอาการ อาการแพ้
ใช้ในการบำบัด ตาแดง
ช่วยลดความเสี่ยงของ ภูมิแพ้
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไมเกรน
บรรเทาอาการของ ความดันโลหิตสูง
ป้องกันการเกิด ไขมันในเลือดสูง
สำหรับผู้ป่วยที่มีอาการ ปวดข้อ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง การอักเสบ
ใช้ในการบำบัด ไข้หวัด
ใช้เมื่อมีอาการ ไข้หวัด
บรรเทาอาการของ แผลในกระเพาะอาหาร
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ปวดข้อ
บรรเทาอาการของ อาการเวียนศีรษะ
ใช้เมื่อมีอาการ เบาหวาน
สำหรับผู้ป่วยที่มีอาการ การติดเชื้อในระบบทางเดินปัสสาวะ
ใช้ในการบำบัด สิว
ใช้สำหรับรักษา เจ็บคอ
รักษาและป้องกัน ฟันผุ
ใช้สำหรับรักษา ปวดข้อ
ช่วยลดความเสี่ยงของ ฟันผุ
บรรเทาอาการของ อาการแพ้
ใช้สำหรับรักษา ฟันผุ
รักษาและป้องกัน ไข้หวัด
รักษาและป้องกัน ไข้เลือดออก
ใช้เมื่อมีอาการ โรคผิวหนัง
รักษาอาการ โรคหืด
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง เบื่ออาหาร
บรรเทาอาการของ อาการแพ้
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง เจ็บคอ
รักษาอาการ ไข้หวัด
ช่วยลดความเสี่ยงของ เหงือกอักเสบ
ใช้เมื่อมีอาการ ติดเชื้อทางเดินหายใจ
ใช้เมื่อมีอาการ ติดเชื้อแบคทีเรีย
ใช้ในการบำบัด เจ็บคอ
บรรเทาอาการของ ไมเกรน
บรรเทาอาการของ แผลในกระเพาะอาหาร
รักษาอาการ ท้องผูก
ช่วยลดความเสี่ยงของ ไมเกรน
ใช้ในการบำบัด เจ็บคอ
บรรเทาอาการของ อาการเวียนศีรษะ
รักษาอาการ ติดเชื้อแบคทีเรีย
รักษาอาการ ท้องเสีย
ใช้ในการบำบัด ไขมันในเลือดสูง
รักษาและป้องกัน ท้องผูก
ช่วยลดความเสี่ยงของ เหงือกอักเสบ
ป้องกันการเกิด เจ็บคอ
ใช้สำหรับรักษา ไมเกรน
สำหรับผู้ป่วยที่มีอาการ ฟันผุ
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง แผลเรื้อรัง
รักษาอาการ ภูมิแพ้
ใช้สำหรับรักษา แผลเรื้อรัง
ช่วยลดความเสี่ยงของ ท้องผูก
บรรเทาอาการของ ปวดข้อ
รักษาอาการ เบื่ออาหาร
ใช้สำหรับรักษา ความดันโลหิตสูง
ใช้เมื่อมีอาการ ติดเชื้อทางเดินหายใจ
บรรเทาอาการของ ภูมิแพ้
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ท้องผูก
ใช้สำหรับรักษา ความดันโลหิตสูง
บรรเทาอาการของ ไขมันในเลือดสูง
บรรเทาอาการของ เจ็บคอ
สำหรับผู้ป่วยที่มีอาการ ภูมิแพ้
สำหรับผู้ป่วยที่มีอาการ ไขมันในเลือดสูง
บรรเทาอาการของ เบาหวาน
รักษาอาการ สิว
สำหรับผู้ป่วยที่มีอาการ ท้องผูก
สำหรับผู้ป่วยที่มีอาการ ปวดข้อ
ช่วยลดความเสี่ยงของ สิว
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ไขมันในเลือดสูง
ใช้เมื่อมีอาการ ท้องผูก
รักษาอาการ ตาแดง
ใช้ในการบำบัด ภูมิแพ้
รักษาและป้องกัน ปวดข้อ
สำหรับผู้ป่วยที่มีอาการ แผลในกระเพาะอาหาร
สำหรับผู้ป่วยที่มีอาการ แผลเรื้อรัง
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง แผลในกระเพาะอาหาร
ใช้สำหรับรักษา ไข้เลือดออก
บรรเทาอาการของ เบาหวาน
บรรเทาอาการของ การติดเชื้อในระบบทางเดินปัสสาวะ
สำหรับผู้ป่วยที่มีอาการ ติดเชื้อแบคทีเรีย
รักษาและป้องกัน ไข้เลือดออก
ใช้เมื่อมีอาการ อาการเวียนศีรษะ
รักษาและป้องกัน การติดเชื้อในระบบทางเดินปัสสาวะ
ป้องกันการเกิด ตาแดง
สำหรับผู้ป่วยที่มีอาการ คลื่นไส้อาเจียน
เหมาะสำหรับผู้ที่มีปัญหาเรื่อง ปวดข้อ
สำหรับผู้ป่วยที่มีอาการ ไอ
รักษาและป้องกัน ปวดศีรษะ
ใช้เมื่อมีอาการ โรคกระเพาะ
ป้องกันการเกิด ท้องผูก
ใช้สำหรับรักษา ไขมันในเลือดสูง
ป้องกันการเกิด คลื่นไส้อาเจียน
